year,month,cinema_location,total_sales
2004,05,334 Simmons Branch Suite 380,16920
2004,05,360 Jessica Square,16360
2004,05,38500 Robert Meadow,15980
2004,05,468 Ashley Lock,16230
2004,05,478 Thomas Rest Apt. 466,9150
2004,05,537 Mejia Wall Suite 409,18860
2004,05,5686 Jones Lane,11160
2004,05,577 Robinson Villages Apt. 588,18140
2004,05,5869 Willis Summit,10765
2004,05,70360 Jill Points,20650
2004,05,7120 Jennifer Station,7800
2004,05,73551 West Spur,27680
2004,05,821 Ruben Forges,8995
2004,05,8292 Phillips Unions Apt. 404,13470
2004,05,834 Christine Orchard Apt. 381,16095
2004,05,87747 Ross Parks Apt. 527,33315
2004,05,8952 Zhang Prairie,9915
2004,05,91617 Cole Underpass,3765
2004,06,0083 Jasmine Canyon Suite 151,7185
2004,06,0151 Nicole Road Apt. 213,10405
2004,06,0794 Miller Place,2765
2004,06,1036 Edwards Flats Suite 078,16315
2004,06,1697 Coleman Fork Suite 182,25720
2004,06,1921 Gonzalez Trace Apt. 906,7220
2004,06,22522 Savage Rest Suite 648,9440
2004,06,2453 Mary Meadow Apt. 952,8980
2004,06,264 Marshall Islands,33235
2004,06,334 Simmons Branch Suite 380,975
2004,06,360 Jessica Square,18000
2004,06,37403 Leonard Circles Apt. 238,7880
2004,06,3828 William Turnpike,16355
2004,06,38500 Robert Meadow,23860
2004,06,4556 Lydia Junctions,19195
2004,06,468 Ashley Lock,9505
2004,06,478 Thomas Rest Apt. 466,12925
2004,06,537 Mejia Wall Suite 409,25420
2004,06,5567 Johnston Lodge Suite 478,8660
2004,06,5686 Jones Lane,18760
2004,06,577 Robinson Villages Apt. 588,10355
2004,06,6344 Douglas Brooks,8970
2004,06,70360 Jill Points,21965
2004,06,7120 Jennifer Station,9265
2004,06,73551 West Spur,2710
2004,06,8168 Weaver Plaza Apt. 175,8020
2004,06,8292 Phillips Unions Apt. 404,6475
2004,06,87747 Ross Parks Apt. 527,12920
2004,06,88034 Baker Trafficway,17555
2004,06,91641 John Islands,6375
2004,06,96005 Barber Flats Apt. 267,9360
2004,07,049 William Parkways,14130
2004,07,0794 Miller Place,6285
2004,07,1036 Edwards Flats Suite 078,1990
2004,07,1697 Coleman Fork Suite 182,12430
2004,07,1835 Charles Trail,9335
2004,07,1921 Gonzalez Trace Apt. 906,695
2004,07,22522 Savage Rest Suite 648,6170
2004,07,2453 Mary Meadow Apt. 952,9725
2004,07,2562 Don Garden Suite 520,10950
2004,07,264 Marshall Islands,10855
2004,07,30546 Angela Grove,7840
2004,07,334 Simmons Branch Suite 380,11985
2004,07,3419 Griffin Keys,9625
2004,07,360 Jessica Square,9195
2004,07,38500 Robert Meadow,1890
2004,07,4556 Lydia Junctions,4795
2004,07,468 Ashley Lock,8710
2004,07,478 Thomas Rest Apt. 466,9005
2004,07,537 Mejia Wall Suite 409,7995
2004,07,5686 Jones Lane,17085
2004,07,577 Robinson Villages Apt. 588,5915
2004,07,617 Jones Drive Suite 929,4560
2004,07,680 Shawn Valleys,16960
2004,07,70360 Jill Points,7245
2004,07,7083 Mahoney Street,16915
2004,07,7120 Jennifer Station,1065
2004,07,8168 Weaver Plaza Apt. 175,9415
2004,07,834 Christine Orchard Apt. 381,9220
2004,07,87747 Ross Parks Apt. 527,1755
2004,07,88034 Baker Trafficway,7405
2004,07,8952 Zhang Prairie,10375
2004,07,91617 Cole Underpass,6840
2004,07,91641 John Islands,9730
2004,07,9944 April Squares,7295
2004,08,0083 Jasmine Canyon Suite 151,21865
2004,08,049 William Parkways,10070
2004,08,1036 Edwards Flats Suite 078,13200
2004,08,1697 Coleman Fork Suite 182,5485
2004,08,1835 Charles Trail,6890
2004,08,1921 Gonzalez Trace Apt. 906,7910
2004,08,334 Simmons Branch Suite 380,2925
2004,08,38418 Vincent Passage Suite 503,8400
2004,08,4620 Shannon Dale Suite 351,14570
2004,08,5686 Jones Lane,1235
2004,08,5869 Willis Summit,8145
2004,08,617 Jones Drive Suite 929,30245
2004,08,680 Shawn Valleys,9610
2004,08,70360 Jill Points,1115
2004,08,7083 Mahoney Street,10085
2004,08,7120 Jennifer Station,6675
2004,08,821 Ruben Forges,8365
2004,08,834 Christine Orchard Apt. 381,15850
2004,08,87747 Ross Parks Apt. 527,8315
2004,08,91641 John Islands,8575
2004,09,0083 Jasmine Canyon Suite 151,9080
2004,09,049 William Parkways,16660
2004,09,0794 Miller Place,9060
2004,09,122 Mckee Flat Suite 088,4715
2004,09,12635 Joseph Street Suite 224,6735
2004,09,150 Elizabeth Path Suite 550,20175
2004,09,1697 Coleman Fork Suite 182,27235
2004,09,1835 Charles Trail,8460
2004,09,1921 Gonzalez Trace Apt. 906,10745
2004,09,22522 Savage Rest Suite 648,16395
2004,09,2453 Mary Meadow Apt. 952,29620
2004,09,264 Marshall Islands,16580
2004,09,30546 Angela Grove,17390
2004,09,334 Simmons Branch Suite 380,2885
2004,09,3419 Griffin Keys,5255
2004,09,360 Jessica Square,6680
2004,09,3828 William Turnpike,22875
2004,09,4556 Lydia Junctions,11145
2004,09,478 Thomas Rest Apt. 466,6765
2004,09,537 Mejia Wall Suite 409,10350
2004,09,5567 Johnston Lodge Suite 478,10665
2004,09,5686 Jones Lane,8935
2004,09,617 Jones Drive Suite 929,23555
2004,09,6344 Douglas Brooks,9490
2004,09,70360 Jill Points,8765
2004,09,7083 Mahoney Street,16895
2004,09,834 Christine Orchard Apt. 381,13485
2004,09,87747 Ross Parks Apt. 527,8825
2004,09,88034 Baker Trafficway,14720
2004,09,96005 Barber Flats Apt. 267,18100
2004,09,9944 April Squares,22485
2004,10,0083 Jasmine Canyon Suite 151,10310
2004,10,1036 Edwards Flats Suite 078,11360
2004,10,122 Mckee Flat Suite 088,11515
2004,10,150 Elizabeth Path Suite 550,3845
2004,10,2453 Mary Meadow Apt. 952,9015
2004,10,264 Marshall Islands,6900
2004,10,334 Simmons Branch Suite 380,6305
2004,10,3419 Griffin Keys,4395
2004,10,37403 Leonard Circles Apt. 238,8710
2004,10,3828 William Turnpike,1855
2004,10,4556 Lydia Junctions,5925
2004,10,468 Ashley Lock,8505
2004,10,478 Thomas Rest Apt. 466,1255
2004,10,5567 Johnston Lodge Suite 478,5775
2004,10,5686 Jones Lane,5840
2004,10,617 Jones Drive Suite 929,3615
2004,10,680 Shawn Valleys,7515
2004,10,7083 Mahoney Street,6975
2004,10,73551 West Spur,8865
2004,10,8292 Phillips Unions Apt. 404,7665
2004,10,834 Christine Orchard Apt. 381,3400
2004,10,87747 Ross Parks Apt. 527,13670
2004,10,96005 Barber Flats Apt. 267,3880
2004,10,9944 April Squares,2545
2004,12,122 Mckee Flat Suite 088,12335
2004,12,150 Elizabeth Path Suite 550,5505
2004,12,1697 Coleman Fork Suite 182,8240
2004,12,1835 Charles Trail,8215
2004,12,22522 Savage Rest Suite 648,8825
2004,12,2453 Mary Meadow Apt. 952,7975
2004,12,2562 Don Garden Suite 520,8905
2004,12,264 Marshall Islands,8020
2004,12,38418 Vincent Passage Suite 503,4390
2004,12,478 Thomas Rest Apt. 466,7950
2004,12,834 Christine Orchard Apt. 381,8005
2004,12,88034 Baker Trafficway,8165
2004,12,91617 Cole Underpass,9085
2005,01,0083 Jasmine Canyon Suite 151,8280
2005,01,049 William Parkways,6400
2005,01,122 Mckee Flat Suite 088,4775
2005,01,12635 Joseph Street Suite 224,2045
2005,01,150 Elizabeth Path Suite 550,3880
2005,01,1835 Charles Trail,8060
2005,01,264 Marshall Islands,19320
2005,01,37403 Leonard Circles Apt. 238,2885
2005,01,38418 Vincent Passage Suite 503,11565
2005,01,4556 Lydia Junctions,9160
2005,01,577 Robinson Villages Apt. 588,4700
2005,01,5869 Willis Summit,15650
2005,01,8168 Weaver Plaza Apt. 175,7270
2005,01,834 Christine Orchard Apt. 381,3120
2005,01,87747 Ross Parks Apt. 527,8510
2005,02,049 William Parkways,12115
2005,02,122 Mckee Flat Suite 088,9520
2005,02,12635 Joseph Street Suite 224,7550
2005,02,150 Elizabeth Path Suite 550,545
2005,02,1697 Coleman Fork Suite 182,7940
2005,02,2453 Mary Meadow Apt. 952,5285
2005,02,264 Marshall Islands,6375
2005,02,37403 Leonard Circles Apt. 238,16145
2005,02,478 Thomas Rest Apt. 466,7535
2005,02,537 Mejia Wall Suite 409,8770
2005,02,5686 Jones Lane,7520
2005,02,577 Robinson Villages Apt. 588,4620
2005,02,834 Christine Orchard Apt. 381,12990
2005,02,88034 Baker Trafficway,5990
2005,02,9944 April Squares,8120
2005,03,0151 Nicole Road Apt. 213,8975
2005,03,1036 Edwards Flats Suite 078,7930
2005,03,12635 Joseph Street Suite 224,4485
2005,03,150 Elizabeth Path Suite 550,11805
2005,03,1697 Coleman Fork Suite 182,7445
2005,03,1835 Charles Trail,4260
2005,03,2453 Mary Meadow Apt. 952,5195
2005,03,264 Marshall Islands,11625
2005,03,37403 Leonard Circles Apt. 238,7190
2005,03,3828 William Turnpike,8930
2005,03,468 Ashley Lock,14185
2005,03,537 Mejia Wall Suite 409,9700
2005,03,5686 Jones Lane,1135
2005,03,617 Jones Drive Suite 929,9075
2005,03,6344 Douglas Brooks,9060
2005,03,680 Shawn Valleys,3645
2005,03,70360 Jill Points,3825
2005,03,7120 Jennifer Station,7940
2005,03,821 Ruben Forges,1510
2005,03,8292 Phillips Unions Apt. 404,6630
2005,03,88034 Baker Trafficway,4375
2005,03,8952 Zhang Prairie,6250
2005,03,91641 John Islands,1425
2005,04,0151 Nicole Road Apt. 213,17810
2005,04,049 William Parkways,17870
2005,04,150 Elizabeth Path Suite 550,11030
2005,04,1697 Coleman Fork Suite 182,16970
2005,04,1835 Charles Trail,14270
2005,04,22522 Savage Rest Suite 648,7700
2005,04,2453 Mary Meadow Apt. 952,20815
2005,04,2562 Don Garden Suite 520,9345
2005,04,264 Marshall Islands,21075
2005,04,334 Simmons Branch Suite 380,8490
2005,04,3419 Griffin Keys,8765
2005,04,37403 Leonard Circles Apt. 238,1165
2005,04,468 Ashley Lock,24455
2005,04,478 Thomas Rest Apt. 466,15435
2005,04,5567 Johnston Lodge Suite 478,8040
2005,04,6344 Douglas Brooks,8405
2005,04,680 Shawn Valleys,10615
2005,04,70360 Jill Points,30830
2005,04,7083 Mahoney Street,9230
2005,04,7120 Jennifer Station,14150
2005,04,8168 Weaver Plaza Apt. 175,9740
2005,04,821 Ruben Forges,6865
2005,04,88034 Baker Trafficway,8065
2005,04,8952 Zhang Prairie,8380
2005,04,91641 John Islands,16335
2005,04,96005 Barber Flats Apt. 267,9110
2005,04,9944 April Squares,8970
2005,05,0083 Jasmine Canyon Suite 151,8530
2005,05,049 William Parkways,6225
2005,05,0794 Miller Place,4560
2005,05,1036 Edwards Flats Suite 078,3295
2005,05,122 Mckee Flat Suite 088,8290
2005,05,150 Elizabeth Path Suite 550,7580
2005,05,1697 Coleman Fork Suite 182,7665
2005,05,1921 Gonzalez Trace Apt. 906,3460
2005,05,22522 Savage Rest Suite 648,11375
2005,05,2453 Mary Meadow Apt. 952,9455
2005,05,264 Marshall Islands,8400
2005,05,334 Simmons Branch Suite 380,3810
2005,05,360 Jessica Square,2840
2005,05,37403 Leonard Circles Apt. 238,13605
2005,05,3828 William Turnpike,14835
2005,05,4620 Shannon Dale Suite 351,3625
2005,05,5567 Johnston Lodge Suite 478,8035
2005,05,5869 Willis Summit,9945
2005,05,617 Jones Drive Suite 929,10270
2005,05,680 Shawn Valleys,10385
2005,05,7120 Jennifer Station,16260
2005,05,73551 West Spur,4940
2005,05,8292 Phillips Unions Apt. 404,16655
2005,05,834 Christine Orchard Apt. 381,9555
2005,05,87747 Ross Parks Apt. 527,3510
2005,05,88034 Baker Trafficway,11060
2005,05,91641 John Islands,12940
2005,06,0083 Jasmine Canyon Suite 151,18115
2005,06,049 William Parkways,18000
2005,06,0794 Miller Place,9885
2005,06,1036 Edwards Flats Suite 078,19780
2005,06,122 Mckee Flat Suite 088,16290
2005,06,150 Elizabeth Path Suite 550,32630
2005,06,1697 Coleman Fork Suite 182,16605
2005,06,1835 Charles Trail,13885
2005,06,1921 Gonzalez Trace Apt. 906,4520
2005,06,22522 Savage Rest Suite 648,24335
2005,06,2453 Mary Meadow Apt. 952,6530
2005,06,2562 Don Garden Suite 520,11860
2005,06,264 Marshall Islands,16225
2005,06,30546 Angela Grove,9640
2005,06,334 Simmons Branch Suite 380,35850
2005,06,3419 Griffin Keys,31830
2005,06,360 Jessica Square,4435
2005,06,37403 Leonard Circles Apt. 238,22030
2005,06,3828 William Turnpike,9295
2005,06,38418 Vincent Passage Suite 503,17120
2005,06,38500 Robert Meadow,16430
2005,06,4620 Shannon Dale Suite 351,13330
2005,06,468 Ashley Lock,8280
2005,06,478 Thomas Rest Apt. 466,16595
2005,06,537 Mejia Wall Suite 409,6880
2005,06,5567 Johnston Lodge Suite 478,3590
2005,06,5686 Jones Lane,33435
2005,06,577 Robinson Villages Apt. 588,8490
2005,06,5869 Willis Summit,35325
2005,06,617 Jones Drive Suite 929,13720
2005,06,6344 Douglas Brooks,8135
2005,06,680 Shawn Valleys,7075
2005,06,70360 Jill Points,15700
2005,06,7120 Jennifer Station,20580
2005,06,73551 West Spur,7375
2005,06,8168 Weaver Plaza Apt. 175,10070
2005,06,821 Ruben Forges,3470
2005,06,834 Christine Orchard Apt. 381,50430
2005,06,87747 Ross Parks Apt. 527,7050
2005,06,88034 Baker Trafficway,10050
2005,06,8952 Zhang Prairie,12335
2005,06,91617 Cole Underpass,18445
2005,06,91641 John Islands,29500
2005,06,96005 Barber Flats Apt. 267,8610
2005,06,9944 April Squares,8335
2005,07,0083 Jasmine Canyon Suite 151,6370
2005,07,0151 Nicole Road Apt. 213,3850
2005,07,0794 Miller Place,3800
2005,07,1036 Edwards Flats Suite 078,8420
2005,07,122 Mckee Flat Suite 088,7495
2005,07,1697 Coleman Fork Suite 182,11170
2005,07,1835 Charles Trail,2930
2005,07,1921 Gonzalez Trace Apt. 906,655
2005,07,22522 Savage Rest Suite 648,3730
2005,07,2562 Don Garden Suite 520,13060
2005,07,264 Marshall Islands,8215
2005,07,38418 Vincent Passage Suite 503,5930
2005,07,38500 Robert Meadow,1250
2005,07,478 Thomas Rest Apt. 466,1210
2005,07,5567 Johnston Lodge Suite 478,13150
2005,07,5869 Willis Summit,575
2005,07,617 Jones Drive Suite 929,11800
2005,07,6344 Douglas Brooks,6795
2005,07,680 Shawn Valleys,8505
2005,07,70360 Jill Points,16145
2005,07,7083 Mahoney Street,2285
2005,07,7120 Jennifer Station,4910
2005,07,73551 West Spur,5060
2005,07,8168 Weaver Plaza Apt. 175,5505
2005,07,821 Ruben Forges,4595
2005,07,87747 Ross Parks Apt. 527,6195
2005,07,88034 Baker Trafficway,6945
2005,07,8952 Zhang Prairie,11330
2005,07,96005 Barber Flats Apt. 267,16775
2005,08,0083 Jasmine Canyon Suite 151,18600
2005,08,0151 Nicole Road Apt. 213,9335
2005,08,0794 Miller Place,12235
2005,08,12635 Joseph Street Suite 224,3905
2005,08,150 Elizabeth Path Suite 550,8715
2005,08,1697 Coleman Fork Suite 182,4440
2005,08,1835 Charles Trail,8955
2005,08,1921 Gonzalez Trace Apt. 906,7865
2005,08,22522 Savage Rest Suite 648,17130
2005,08,264 Marshall Islands,7545
2005,08,334 Simmons Branch Suite 380,17070
2005,08,3419 Griffin Keys,7615
2005,08,37403 Leonard Circles Apt. 238,18095
2005,08,4620 Shannon Dale Suite 351,8740
2005,08,468 Ashley Lock,8405
2005,08,537 Mejia Wall Suite 409,7185
2005,08,5567 Johnston Lodge Suite 478,9680
2005,08,577 Robinson Villages Apt. 588,7185
2005,08,5869 Willis Summit,15640
2005,08,6344 Douglas Brooks,990
2005,08,680 Shawn Valleys,12730
2005,08,70360 Jill Points,8490
2005,08,7083 Mahoney Street,14000
2005,08,7120 Jennifer Station,23720
2005,08,73551 West Spur,10340
2005,08,8168 Weaver Plaza Apt. 175,13165
2005,08,8952 Zhang Prairie,9100
2005,08,96005 Barber Flats Apt. 267,18245
2005,08,9944 April Squares,14745
2005,09,12635 Joseph Street Suite 224,4100
2005,09,680 Shawn Valleys,2105
2005,09,96005 Barber Flats Apt. 267,1410
2005,09,9944 April Squares,2355
2005,10,0151 Nicole Road Apt. 213,35925
2005,10,049 William Parkways,10070
2005,10,122 Mckee Flat Suite 088,9675
2005,10,12635 Joseph Street Suite 224,7740
2005,10,150 Elizabeth Path Suite 550,8210
2005,10,1697 Coleman Fork Suite 182,1205
2005,10,360 Jessica Square,815
2005,10,37403 Leonard Circles Apt. 238,3825
2005,10,3828 William Turnpike,2135
2005,10,38418 Vincent Passage Suite 503,7310
2005,10,38500 Robert Meadow,960
2005,10,4620 Shannon Dale Suite 351,10295
2005,10,468 Ashley Lock,14565
2005,10,478 Thomas Rest Apt. 466,880
2005,10,5567 Johnston Lodge Suite 478,1140
2005,10,7120 Jennifer Station,7970
2005,10,8168 Weaver Plaza Apt. 175,5825
2005,10,8292 Phillips Unions Apt. 404,6005
2005,10,834 Christine Orchard Apt. 381,8055
2005,10,8952 Zhang Prairie,2665
2005,10,9944 April Squares,9670
2005,11,049 William Parkways,9250
2005,11,1036 Edwards Flats Suite 078,6430
2005,11,150 Elizabeth Path Suite 550,7790
2005,11,1697 Coleman Fork Suite 182,7430
2005,11,2562 Don Garden Suite 520,2505
2005,11,30546 Angela Grove,6930
2005,11,360 Jessica Square,6585
2005,11,37403 Leonard Circles Apt. 238,20185
2005,11,3828 William Turnpike,13265
2005,11,38500 Robert Meadow,15165
2005,11,4620 Shannon Dale Suite 351,8910
2005,11,468 Ashley Lock,10460
2005,11,478 Thomas Rest Apt. 466,14135
2005,11,5567 Johnston Lodge Suite 478,7280
2005,11,5686 Jones Lane,15735
2005,11,5869 Willis Summit,9555
2005,11,617 Jones Drive Suite 929,18545
2005,11,6344 Douglas Brooks,16635
2005,11,73551 West Spur,2865
2005,11,8168 Weaver Plaza Apt. 175,3580
2005,11,821 Ruben Forges,11285
2005,11,8292 Phillips Unions Apt. 404,7955
2005,11,87747 Ross Parks Apt. 527,26225
2005,11,8952 Zhang Prairie,14180
2005,11,91641 John Islands,9235
2005,11,96005 Barber Flats Apt. 267,9445
2005,11,9944 April Squares,6335
2005,12,049 William Parkways,1000
2005,12,0794 Miller Place,17425
2005,12,1036 Edwards Flats Suite 078,9865
2005,12,1697 Coleman Fork Suite 182,8735
2005,12,2562 Don Garden Suite 520,4755
2005,12,264 Marshall Islands,4170
2005,12,37403 Leonard Circles Apt. 238,12425
2005,12,38500 Robert Meadow,9800
2005,12,4556 Lydia Junctions,2295
2005,12,468 Ashley Lock,6540
2005,12,478 Thomas Rest Apt. 466,5730
2005,12,617 Jones Drive Suite 929,6205
2005,12,6344 Douglas Brooks,9665
2005,12,70360 Jill Points,3840
2005,12,7120 Jennifer Station,485
2005,12,73551 West Spur,12895
2005,12,821 Ruben Forges,10435
2005,12,834 Christine Orchard Apt. 381,9650
2006,01,0151 Nicole Road Apt. 213,8265
2006,01,049 William Parkways,16410
2006,01,0794 Miller Place,8980
2006,01,12635 Joseph Street Suite 224,8785
2006,01,150 Elizabeth Path Suite 550,16385
2006,01,1835 Charles Trail,12420
2006,01,1921 Gonzalez Trace Apt. 906,7655
2006,01,22522 Savage Rest Suite 648,27815
2006,01,2562 Don Garden Suite 520,25315
2006,01,264 Marshall Islands,5965
2006,01,30546 Angela Grove,10455
2006,01,334 Simmons Branch Suite 380,8405
2006,01,3419 Griffin Keys,8635
2006,01,360 Jessica Square,8570
2006,01,37403 Leonard Circles Apt. 238,3450
2006,01,38418 Vincent Passage Suite 503,15775
2006,01,38500 Robert Meadow,7305
2006,01,4556 Lydia Junctions,5650
2006,01,468 Ashley Lock,1990
2006,01,478 Thomas Rest Apt. 466,2920
2006,01,5567 Johnston Lodge Suite 478,7015
2006,01,5686 Jones Lane,15235
2006,01,577 Robinson Villages Apt. 588,8610
2006,01,5869 Willis Summit,17325
2006,01,617 Jones Drive Suite 929,14940
2006,01,6344 Douglas Brooks,22060
2006,01,680 Shawn Valleys,8390
2006,01,70360 Jill Points,13795
2006,01,7083 Mahoney Street,24350
2006,01,7120 Jennifer Station,25965
2006,01,73551 West Spur,7930
2006,01,8168 Weaver Plaza Apt. 175,8690
2006,01,821 Ruben Forges,3325
2006,01,8292 Phillips Unions Apt. 404,9530
2006,01,834 Christine Orchard Apt. 381,6975
2006,01,88034 Baker Trafficway,13510
2006,01,8952 Zhang Prairie,16745
2006,01,91617 Cole Underpass,7560
2006,01,91641 John Islands,13330
2006,02,0083 Jasmine Canyon Suite 151,4970
2006,02,0794 Miller Place,8300
2006,02,1697 Coleman Fork Suite 182,18040
2006,02,1835 Charles Trail,10045
2006,02,1921 Gonzalez Trace Apt. 906,8290
2006,02,22522 Savage Rest Suite 648,8635
2006,02,2453 Mary Meadow Apt. 952,8415
2006,02,2562 Don Garden Suite 520,8745
2006,02,30546 Angela Grove,15170
2006,02,3419 Griffin Keys,7045
2006,02,3828 William Turnpike,15260
2006,02,577 Robinson Villages Apt. 588,19950
2006,02,6344 Douglas Brooks,2030
2006,02,70360 Jill Points,7565
2006,02,7083 Mahoney Street,12865
2006,02,7120 Jennifer Station,9770
2006,02,8292 Phillips Unions Apt. 404,7330
2006,02,834 Christine Orchard Apt. 381,8035
2006,02,87747 Ross Parks Apt. 527,5350
2006,02,88034 Baker Trafficway,18650
2006,02,8952 Zhang Prairie,8390
2006,02,91617 Cole Underpass,16930
2006,02,91641 John Islands,15465
2006,02,96005 Barber Flats Apt. 267,7975
2006,03,0083 Jasmine Canyon Suite 151,3770
2006,03,0794 Miller Place,7710
2006,03,1697 Coleman Fork Suite 182,1445
2006,03,30546 Angela Grove,2405
2006,03,577 Robinson Villages Apt. 588,4990
2006,03,87747 Ross Parks Apt. 527,1745
2006,03,8952 Zhang Prairie,9815
2006,03,91617 Cole Underpass,6540
2006,03,91641 John Islands,3250
2006,03,9944 April Squares,2735
2006,04,049 William Parkways,7205
2006,04,0794 Miller Place,8125
2006,04,1036 Edwards Flats Suite 078,8415
2006,04,1921 Gonzalez Trace Apt. 906,30680
2006,04,2453 Mary Meadow Apt. 952,7260
2006,04,264 Marshall Islands,7880
2006,04,30546 Angela Grove,6520
2006,04,3419 Griffin Keys,15780
2006,04,38500 Robert Meadow,16540
2006,04,4556 Lydia Junctions,11220
2006,04,4620 Shannon Dale Suite 351,21905
2006,04,537 Mejia Wall Suite 409,14845
2006,04,5567 Johnston Lodge Suite 478,8815
2006,04,5686 Jones Lane,9350
2006,04,577 Robinson Villages Apt. 588,9010
2006,04,5869 Willis Summit,15850
2006,04,617 Jones Drive Suite 929,17275
2006,04,6344 Douglas Brooks,8090
2006,04,680 Shawn Valleys,8100
2006,04,7083 Mahoney Street,11255
2006,04,7120 Jennifer Station,8040
2006,04,73551 West Spur,6770
2006,04,8168 Weaver Plaza Apt. 175,15220
2006,04,8292 Phillips Unions Apt. 404,7775
2006,04,88034 Baker Trafficway,16515
2006,04,9944 April Squares,15270
